# Scenario Collect_Data
# distance at msg send, delivery time, hop count, MSG_ID
512.8710| -1.0000| -1| M2499
4220.1660| -1.0000| -1| M1161
1738.1474| -1.0000| -1| M2492
2248.8001| -1.0000| -1| M1162
1489.9565| -1.0000| -1| M2493
144.0651| -1.0000| -1| M1163
1554.0781| -1.0000| -1| M2010
1899.1881| -1.0000| -1| M2494
1551.4253| -1.0000| -1| M1164
793.7180| -1.0000| -1| M2011
1003.5948| -1.0000| -1| M2495
3520.8096| -1.0000| -1| M275
2288.2247| -1.0000| -1| M274
1465.7843| -1.0000| -1| M273
795.0469| -1.0000| -1| M272
594.7737| -1.0000| -1| M279
909.3254| -1.0000| -1| M278
1193.5235| -1.0000| -1| M277
976.7588| -1.0000| -1| M276
3531.5521| -1.0000| -1| M2060
1381.5271| -1.0000| -1| M2061
3695.9786| -1.0000| -1| M2062
2583.8068| -1.0000| -1| M2067
2700.0028| -1.0000| -1| M2068
1195.6339| -1.0000| -1| M2069
1080.7016| -1.0000| -1| M282
1850.6666| -1.0000| -1| M2063
2015.0545| -1.0000| -1| M281
2994.0762| -1.0000| -1| M2064
804.4175| -1.0000| -1| M280
1923.4737| -1.0000| -1| M2065
350.7001| -1.0000| -1| M2066
3928.9791| -1.0000| -1| M264
1733.0489| -1.0000| -1| M263
3092.8383| -1.0000| -1| M262
2542.4754| -1.0000| -1| M261
1468.5811| -1.0000| -1| M268
807.5080| -1.0000| -1| M267
490.2447| -1.0000| -1| M266
1686.5399| -1.0000| -1| M265
1007.8408| -1.0000| -1| M269
2366.2412| -1.0000| -1| M2070
1587.3993| -1.0000| -1| M2071
3430.3530| -1.0000| -1| M2072
1597.0800| -1.0000| -1| M2073
2477.8906| -1.0000| -1| M2078
1552.2233| -1.0000| -1| M2079
1631.5820| -1.0000| -1| M271
3187.8208| -1.0000| -1| M2074
358.6916| -1.0000| -1| M270
2483.1165| -1.0000| -1| M2075
2852.3600| -1.0000| -1| M2076
547.5959| -1.0000| -1| M2077
556.7177| -1.0000| -1| M297
3966.7007| -1.0000| -1| M295
3387.3796| -1.0000| -1| M294
2150.6408| -1.0000| -1| M2049
2338.8350| -1.0000| -1| M299
127.1676| -1.0000| -1| M298
3715.4416| -1.0000| -1| M1190
2343.2412| -1.0000| -1| M1191
